split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.23409491777420044,0.6867009132420091,False
heldout_benign,1,0,0.24542856216430664,0.48139269406392693,False
heldout_benign,2,0,0.21403515338897705,0.9138270547945205,False
heldout_benign,3,0,0.23707395792007446,0.6374001141552511,False
heldout_benign,4,0,0.2811024785041809,0.04406392694063927,True
heldout_benign,5,0,0.23540514707565308,0.666095890410959,False
heldout_benign,6,0,0.2325369119644165,0.709189497716895,False
heldout_benign,7,0,0.23568189144134521,0.6605308219178082,False
heldout_benign,8,0,0.26988154649734497,0.11983447488584476,False
heldout_benign,9,0,0.21463531255722046,0.9103025114155251,False
heldout_benign,10,0,0.2507323622703552,0.3863584474885845,False
heldout_benign,11,0,0.21342980861663818,0.9172945205479452,False
heldout_benign,12,0,0.2578105330467224,0.26718036529680367,False
heldout_benign,13,0,0.2304379940032959,0.740625,False
heldout_benign,14,0,0.28170281648635864,0.041880707762557076,True
heldout_benign,15,0,0.22580325603485107,0.8052511415525114,False
heldout_benign,16,0,0.23835068941116333,0.6136130136986301,False
heldout_benign,17,0,0.24985343217849731,0.40064212328767124,False
heldout_benign,18,0,0.23541414737701416,0.6660245433789954,False
heldout_benign,19,0,0.23667120933532715,0.6440211187214612,False
heldout_benign,20,0,0.2374027967453003,0.6310787671232877,False
heldout_benign,21,0,0.20788341760635376,0.946175799086758,False
heldout_benign,22,0,0.22886300086975098,0.7634417808219178,False
heldout_benign,23,0,0.25106340646743774,0.38039383561643836,False
heldout_benign,24,0,0.2721373438835144,0.10082762557077625,False
heldout_benign,25,0,0.26811957359313965,0.13684360730593606,False
heldout_benign,26,0,0.21882545948028564,0.8777968036529681,False
heldout_benign,27,0,0.25224655866622925,0.3596746575342466,False
heldout_benign,28,0,0.22517049312591553,0.8122716894977169,False
heldout_benign,29,0,0.23051273822784424,0.7396261415525114,False
heldout_benign,30,0,0.25330042839050293,0.34170947488584474,False
heldout_benign,31,0,0.24774688482284546,0.43768550228310504,False
heldout_benign,32,0,0.2135331630706787,0.9167380136986302,False
heldout_benign,33,0,0.2509298324584961,0.38232020547945206,False
heldout_benign,34,0,0.24510282278060913,0.48777111872146117,False
heldout_benign,35,0,0.23865646123886108,0.607833904109589,False
heldout_benign,36,0,0.2238641381263733,0.826769406392694,False
heldout_benign,37,0,0.2476239800453186,0.44005422374429226,False
heldout_benign,38,0,0.2673654556274414,0.14410673515981734,False
heldout_benign,39,0,0.23744261264801025,0.6303795662100456,False
heldout_benign,40,0,0.25956690311431885,0.2396832191780822,False
heldout_benign,41,0,0.2719421982765198,0.10189783105022832,False
heldout_benign,42,0,0.2165181040763855,0.8942494292237443,False
heldout_benign,43,0,0.2540428638458252,0.3295804794520548,False
heldout_benign,44,0,0.243660569190979,0.5139554794520548,False
heldout_benign,45,0,0.2298572063446045,0.7492865296803652,False
heldout_benign,46,0,0.25532495975494385,0.3076912100456621,False
heldout_benign,47,0,0.23189502954483032,0.7194777397260274,False
heldout_benign,48,0,0.28420203924179077,0.03300513698630137,True
heldout_benign,49,0,0.2745348811149597,0.08394691780821918,False
heldout_benign,50,0,0.26587367057800293,0.1584332191780822,False
heldout_benign,51,0,0.24381375312805176,0.5106735159817352,False
heldout_benign,52,0,0.2459161877632141,0.4718892694063927,False
heldout_benign,53,0,0.20902663469314575,0.9413812785388128,False
heldout_benign,54,0,0.26988160610198975,0.11977739726027398,False
heldout_benign,55,0,0.2674638032913208,0.1432648401826484,False
heldout_benign,56,0,0.26800066232681274,0.1382420091324201,False
heldout_benign,57,0,0.24608099460601807,0.46907819634703196,False
heldout_benign,58,0,0.24525004625320435,0.4851170091324201,False
heldout_benign,59,0,0.25980454683303833,0.236986301369863,False
heldout_benign,60,0,0.2712535262107849,0.10677796803652968,False
heldout_benign,61,0,0.2566545009613037,0.28548801369863014,False
heldout_benign,62,0,0.23967325687408447,0.588712899543379,False
heldout_benign,63,0,0.28489404916763306,0.03016552511415525,True
heldout_benign,64,0,0.207891047000885,0.94613299086758,False
heldout_benign,65,0,0.23258185386657715,0.7087899543378996,False
heldout_benign,66,0,0.23010289669036865,0.7457191780821918,False
heldout_benign,67,0,0.27896130084991455,0.055365296803652965,False
heldout_benign,68,0,0.2373599410057068,0.6320776255707763,False
heldout_benign,69,0,0.24428224563598633,0.5025970319634703,False
heldout_benign,70,0,0.22642648220062256,0.7977026255707762,False
heldout_benign,71,0,0.24627685546875,0.46552511415525116,False
heldout_benign,72,0,0.23549020290374756,0.6646404109589041,False
heldout_benign,73,0,0.24061429500579834,0.5710759132420091,False
heldout_benign,74,0,0.25714439153671265,0.278453196347032,False
heldout_benign,75,0,0.24758762121200562,0.44123858447488584,False
heldout_benign,76,0,0.22020363807678223,0.8652254566210046,False
heldout_benign,77,0,0.25792813301086426,0.26545376712328766,False
heldout_benign,78,0,0.27963680028915405,0.05141267123287671,False
heldout_benign,79,0,0.23203861713409424,0.7169235159817352,False
heldout_benign,80,0,0.24332112073898315,0.519449200913242,False
heldout_benign,81,0,0.23511409759521484,0.6706906392694064,False
heldout_benign,82,0,0.23466330766677856,0.6780536529680365,False
heldout_benign,83,0,0.2689582109451294,0.12793949771689497,False
heldout_benign,84,0,0.2502804398536682,0.39402111872146117,False
heldout_benign,85,0,0.25354766845703125,0.33794235159817354,False
heldout_benign,86,0,0.2354833483695984,0.6647973744292237,False
heldout_benign,87,0,0.24900376796722412,0.4155821917808219,False
heldout_benign,88,0,0.24592816829681396,0.47170376712328765,False
heldout_benign,89,0,0.24967461824417114,0.40342465753424656,False
heldout_benign,90,0,0.2540515661239624,0.3293949771689498,False
heldout_benign,91,0,0.2690279483795166,0.12732591324200912,False
heldout_benign,92,0,0.25731176137924194,0.27480022831050227,False
