split,sample_id,label,score,p_value,suspicious,query
heldout_benign,0,0,548.947498456454,0.030969030969030968,True,"But instead of replacing Marion Jones as Olympic 100 metres gold medallist, Thanou did not even take part in the Athens Games after missing two pre-Games drugs tests."
heldout_benign,1,0,363.20062677723547,0.7372627372627373,False,"In what market watchers are calling a new battle between a Russian oligarch and the state, Russia #39;s second largest mobile phone operator, VimpelCom, has been hit with a 4.4 billion ruble (US\$157 million, euro118 million) back-tax claim for 2001, company"
heldout_benign,2,0,333.60005881829136,0.8661338661338661,False,"PeopleSoft Inc. has agreed to a sweetened US\$10.3 billion buyout by rival software maker Oracle Corp., relenting after a 18-month takeover saga marked by personal insults, courtroom battles and the ouster of PeopleSoft #39;s chief executive."
heldout_benign,3,0,366.61843011961946,0.7182817182817183,False,"Responding to the G4 nations #39; bid for expanded membership and their inclusion in the UN Security Council, the Handelsblatt in Dsseldorf stressed that those who want to make progress must join forces."
heldout_benign,4,0,431.28123930333413,0.3166833166833167,False,The French carmaker PSA Peugeot Citron sought to strengthen its green credentials yesterday with the launch of a new system that cuts petrol consumption and emissions by automatically switching off the engine at traffic lights or in queues.
heldout_benign,5,0,321.364354398384,0.9080919080919081,False,"The Ministry of Defense confirmed yesterday that China #39;s military had withdrawn most of its troops from Dongshan Island where it was to hold an annual war game, but would not say if the action indicated Beijing was calling off the maneuvers that simulate"
heldout_benign,6,0,452.60447756659323,0.21878121878121878,False,Wireless Internet company Tom Online Inc. on Friday said it signed a definitive agreement to buy a majority stake in Indiagames Ltd.
heldout_benign,7,0,433.95711972863126,0.3076923076923077,False,French PM Jean-Pierre Raffarin urges caution on reports that two French journalists held in Iraq may soon be freed.
heldout_benign,8,0,487.6407988841426,0.11688311688311688,False,"Unocal Corp. and the Royal Dutch/Shell Group are withdrawing from a natural gas exploration project in the East China Sea, the companies said Wednesday, citing quot;commercial reasons."
heldout_benign,9,0,418.8122050725831,0.36863136863136864,False,Newcastle United manager Graeme Souness says striker Craig Bellamy needs to quot;sort himself out quot; after swearing at the team chief for taking him off in Sunday #39;s 1-1 draw with Charlton.
heldout_benign,10,0,332.4726354556458,0.8691308691308691,False,"TOKYO (Reuters) - The dollar held firm against the yen and the euro on Thursday on upbeat U.S. manufacturing data, but many traders expected range-bound trading ahead of next week's Federal Reserve meeting."
heldout_benign,11,0,392.4927871813951,0.5434565434565435,False,"The major record labels, which refused initially to deal with the emerging online song file-sharing technologies, have turned over a new leaf."
heldout_benign,12,0,384.54929329596916,0.5984015984015985,False,"Yahoo Profit More Than Triples Thanks to Overture\\Yahoo's quarterly profit more than tripled when compared to Q3 2003. The increase in Yahoo profit over this time period is largely attributed by the performance of Yahoo's search engine advertising service Overture. Yahoo posted net income of \$253.3 million, or 17 cents ..."
heldout_benign,13,0,396.32719688514436,0.5144855144855145,False,"ST. LOUIS, Missouri Larry Walker savored the moment - make that moments - from the top step of the St. Louis Cardinals #39; dugout."
heldout_benign,14,0,507.4863796764918,0.06993006993006994,False,Macromedia hopes to boost use of its Flash format for delivering streaming video with a new development kit. The Flash Video Kit allows users of the company #39;s Dreamweaver Web authoring application to add Flash video to their pages without using the full ...
heldout_benign,15,0,323.3815212287818,0.9000999000999002,False,The sensation of the Olympic boxing tournament learned yesterday that there #39;s no substitute for experience. At least not in the ring.
heldout_benign,16,0,487.3298722162959,0.11788211788211789,False,"KABUL (Reuters) - A Turkish engineer abducted by a militant gang in eastern Afghanistan was found dead on Wednesday, a witness who saw the body being carried down from a mountainside told Reuters."
heldout_benign,17,0,391.8987886311577,0.5454545454545454,False,"PARIS Bouygues Telecom and Vivendi Universal, both of France, began a new mobile phone service Wednesday in an attempt to bolster their market share and increase revenue from young customers."
heldout_benign,18,0,384.5926572513505,0.5984015984015985,False,WELLINGTON : New Zealand #39;s central Reserve Bank lifted interest rates for the sixth time this year. Governor Alan Bollard said in a statement the cash rate had been raised to 6.50 percent from 6.25 percent.
heldout_benign,19,0,401.2232545376181,0.48451548451548454,False,"A widely-suspected terrorist connection became an official claim when Russian authorities said they found traces of explosives in the wreckage of one of two passenger jets that crashed almost simultaneously, killing all 90 people on board."
heldout_benign,20,0,357.80345205415074,0.7642357642357642,False,"With the likelihood of bankruptcy growing stronger each day, Delta Air Lines Inc. officials may consider quot;shopping out quot; to another bankruptcy court outside of Atlanta to get the most favorable conditions for restructuring their business."
heldout_benign,21,0,383.34929506457047,0.6053946053946054,False,"AFP - US Treasury Secretary John Snow said that Washington was committed to reducing its budget deficit, which he acknowledged was quot;too large quot;."
heldout_benign,22,0,353.46918124089564,0.7922077922077922,False,"AP - Pedro Martinez on the mound. A confident, yappy bunch. A 2-0 lead, halfway to the World Series championship. Could it really be this easy for the Boston Red Sox?"
heldout_benign,23,0,281.6711867892701,0.986013986013986,False,"Australia #39;s ruling conservative coalition has promised to maintain its commitment to the war on terror. At the party #39;s official campaign launch in Brisbane, the Prime Minister, John Howard, said"
heldout_benign,24,0,443.5942693861738,0.25774225774225773,False,"There is too much of the one-sided version of the story going around, especially in Boston, now that Pedro Martnez has said he is on his way to Shea Stadium."
heldout_benign,25,0,368.91656934495285,0.6993006993006993,False,"AFP - Democratic challenger John Kerry turned the Bible against born-again Methodist President George W. Bush, arguing that his policies ran counter to America's moral foundation."
heldout_benign,26,0,423.5417039786841,0.34565434565434566,False,AFP - Newly-crowned Asian champions Japan stayed on course for the 2006 World Cup in convincing fashion while 10-man South Korea as well as China were made to struggle in qualifying matches.
heldout_benign,27,0,413.0240608405161,0.4145854145854146,False,"WANA, Pakistan (Reuters) - The Pakistani army fired mortar bombs and artillery shells at suspected mountain hideouts of al Qaeda-linked militants in a remote tribal region on Friday, but there were no details of casualties, witnesses said."
heldout_benign,28,0,336.6339003532145,0.8551448551448552,False,"High oil and gas prices and bigger profit margins in refining helped BP PLC drive up third-quarter earnings by 53 percent, the company said Tuesday."
heldout_benign,29,0,462.70455808660495,0.18281718281718282,False,"Her serves may have cracked the crowd up but Elena Dementieva had the last laugh when she pipped Jennifer Capriati 6-0, 2-6, 7-6 (7-5) for a place in the US Open final."
heldout_benign,30,0,380.1443355918584,0.6273726273726273,False,"If the Cleveland Browns knew what plays the Washington Redskins were going to run before the ball was snapped Sunday, a review of the game tape 24 hours later revealed scant evidence of it."
heldout_benign,31,0,420.7780099180408,0.36063936063936064,False,Goalkeeper Roy Carroll has admitted that Manchester United cannot afford to drop points in their clash against the Premiership champions Arsenal at Old Trafford on Sunday.
heldout_benign,32,0,400.5035788619613,0.4905094905094905,False,"For the fight of his life, undisputed middleweight champion Bernard Hopkins chose some music that says something about his life. When he enters the ring Saturday to face Oscar De La Hoya, it won #39;t be to pulsating rap."
heldout_benign,33,0,524.2917013892727,0.05094905094905095,True,"Derek Lowe stats, news showed last year that he is still more than capable of making major contributions out of the bullpen when he struck out Terrence Long with the"
heldout_benign,34,0,417.6314780840172,0.37662337662337664,False,Negotiators reached a tentative deal today to ease some of the mandatory prison sentences under former Gov. Nelson Rockefeller's name.
heldout_benign,35,0,348.4018365598566,0.8081918081918081,False,A European Union judge has summoned all sides for a closed meeting today to consider how to handle the decision by two major opponents of Microsoft to drop out of an antitrust case against the company.
heldout_benign,36,0,325.3980025570478,0.8951048951048951,False,"President Vladimir Putin said Friday that Russia has no objection to Ukraine joining the European Union. If Ukraine wants to enter the EU and is welcomed there, then we can only be pleased, #39; #39; Putin"
heldout_benign,37,0,443.35984910828654,0.2597402597402597,False,"Israel on Saturday denied entry to Egypt to a first batch of 85 Palestinian security personnel due to receive training in readiness for a planned Israeli pullout from the Gaza Strip, Egyptian border police told the French AFP news agency."
heldout_benign,38,0,416.33986856724715,0.3886113886113886,False,"Football365 #39;s top pundit looks ahead to England #39;s international double-header and calls for Joe Cole to be given the nod on the left... Of the three left-sided options available to Sven-Goran Eriksson on Saturday, I would personally go for Joe Cole."
heldout_benign,39,0,385.30360821813167,0.5934065934065934,False,"CARACAS, August 22 (Itar-Tass) -- President of Venezuela Hugo Chavez has called on the opposition to recognize the results of a referendum on confidence in the president held on August 15."
heldout_benign,40,0,516.1864706796366,0.058941058941058944,False,"Citigroup named Sallie Krawcheck, currently head of Smith Barney, as chief financial officer and head of strategy - cementing her position as the most powerful woman on Wall Street."
heldout_benign,41,0,432.4529512969565,0.3106893106893107,False,Radical Chechen rebel leader Shamil Basayev purportedly took responsibility Friday for a recent series of terrorist attacks in Russia.
heldout_benign,42,0,353.42519184835203,0.7922077922077922,False,"Microsoft, IBM and Borland are upgrading their software and offering users new workflow features, support for multiple languages and tools to manage the lifecycle of in-house applications."
heldout_benign,43,0,368.3150451412499,0.7042957042957043,False,"SEATTLE -- Microsoft Corp. is expanding a program to give government organizations access to some of its tightly guarded software blueprints, amid growing competition from rivals who make such source code freely available."
heldout_benign,44,0,493.7566825661741,0.0999000999000999,False,TOP-seeded Marat Safin advanced to the second round of the St Petersburg Open today when Austrian Alexander Peya retired with an injured ankle.
heldout_benign,45,0,397.0432553977263,0.5074925074925075,False,"House prices fell for the second month running during August as the market continued to feel the effects of rising interest rates, figures show."
heldout_benign,46,0,357.2546365363697,0.7682317682317682,False,"ANKARA, Oct 2 (AFP) - Turkish Prime Minister Recep Tayyip Erdogan said Saturday that his country #39;s drive to join the European Union will dominate his talks with German Chancellor Gerhard Schroeder during a brief visit to Berlin."
heldout_benign,47,0,370.40795038661014,0.6893106893106893,False,ALITALIA bosses and unions along with the government today announced their agreement on a deal to salvage the troubled Italian flag-carrier.
heldout_benign,48,0,390.6593430898419,0.5574425574425574,False,"THE Bank of England left its key interest rate at 4.75 per cent yesterday, a decision that was widely expected, after a raft of data that showed the economy was cooling down."
heldout_benign,49,0,341.0242718019574,0.8431568431568431,False,"A pair of phishing vulnerabilities this week targeted at Google Inc. point to the kind of new threat Web companies can face as they expand their services into desktop applications, security experts say."
