split,sample_id,label,score,p_value,suspicious,query
heldout_benign,0,0,376.3715135445435,0.5154845154845155,False,INTJ Introvert ( 11 % ) iNtuitive ( 38 % ) iNtuitive Thinking ( 38 % ) Judging ( 22 % ) You have slight preference of Introversion over Extraversion ( 11 % ) You have moderate preference of Intuition over Sensing ( 38 % ) You have moderate preference of Thinking over Feeling ( 38 % ) You have slight preference of Judging over Perceiving ( 22 % )
heldout_benign,1,0,338.2140643642796,0.6753246753246753,False,The negro would n't have big buffed muscle body if it was n't for white man 's technology .
heldout_benign,2,0,314.3766798984057,0.7772227772227772,False,Well done guys lets keep sticking it to the system !
heldout_benign,3,0,378.8273436563189,0.5064935064935064,False,Here is a link to Philippe Rushton 's review of Vanhanen and Lynn 's IQ and the Wealth of Nations : http://www.ssc.uwo.ca/psychology/fac ... /L & Vreview.pdf
heldout_benign,4,0,699.316083979844,0.026973026973026972,True,"Therefore , the Company has temporarily suspended the acceptance of new orders ."
heldout_benign,5,0,251.3767348855515,0.954045954045954,False,Here is another view of this very thing : Song of Albion There are some really good words of advice for White Nationalists in the last chapter ... should get some people talking .
heldout_benign,6,0,366.10480092526177,0.5634365634365635,False,"Where can I find NS speeches and music , also historical , in mp3 format for free download on the net ."
heldout_benign,7,0,256.56340448264837,0.9440559440559441,False,"This was on the news tonight and I thought WTF Is this some kind of joke , I 'm sick of the West taking in the Worlds garbage"
heldout_benign,8,0,269.00347821640753,0.9200799200799201,False,I guess most of them keep to themselves .
heldout_benign,9,0,531.6217613141041,0.13986013986013987,False,I am a fan of the German rock band Rammstein .
heldout_benign,10,0,270.62172759023616,0.913086913086913,False,"Anyways if proven wrong by extensive genetic and anthropological evidence , I will accept the view that to be considered white you must be of pure European ancestry ."
heldout_benign,11,0,364.1681089166289,0.5674325674325674,False,soon enough your kids will be taught black history month in school if they do n't already have to .
heldout_benign,12,0,430.28358315467244,0.33966033966033965,False,I do n't even like buying cartons of juice !
heldout_benign,13,0,365.4614489676087,0.5644355644355644,False,Where do you get that ?
heldout_benign,14,0,347.2211185906534,0.6433566433566433,False,Just Internet .
heldout_benign,15,0,308.8076688036426,0.7982017982017982,False,Read the earlier posts and see that there are still lots of non-whites coming to Denmark .
heldout_benign,16,0,634.6927274532381,0.056943056943056944,False,75 % of junior high Student 's could n't point out New york state on a map .
heldout_benign,17,0,373.736659056478,0.5294705294705294,False,Supporting our men and women in the armed forces .
heldout_benign,18,0,443.8212931471878,0.3026973026973027,False,"Three and a half hour after I 've told them the same , and they still keep talking on and on about nothing ."
heldout_benign,19,0,543.7685642618227,0.11988011988011989,False,"By looking at the Toy Show tonight , you 'd swear the Irish were the minority in Ireland ."
heldout_benign,20,0,447.9434850031488,0.2947052947052947,False,"All rapes are disgusting , but raping a FIVE year old ???"
heldout_benign,21,0,458.0057324289385,0.2757242757242757,False,"It is true that Ireland has the lowest WN population in the world , or at least in Europe ?"
heldout_benign,22,0,238.36251573578923,0.968031968031968,False,Watching those videos makes me feel like im going to explode with hatred for those creatures .
heldout_benign,23,0,368.6859551162692,0.5544455544455544,False,So Trudeau is sneaking them in like that ?
heldout_benign,24,0,384.31426448908576,0.47952047952047955,False,I think this member meant this for stress relief .
heldout_benign,25,0,407.25547966612476,0.4005994005994006,False,"Sincerely , Cummins88"
heldout_benign,26,0,295.8270180802108,0.8441558441558441,False,"miscegination is a killer for all races. it destroys perfectly good DNA , even nonwhite DNA. we might need our diversity some day to save an entire species. it would be a shame if that DNA was destroyed becasue of some leftist ideal bullsnot"
heldout_benign,27,0,334.5372078315444,0.6883116883116883,False,Exactly if there was a network of devoted white nationalists across Canada there 's no knowing what we could actually accomplish .
heldout_benign,28,0,411.0399279261039,0.3866133866133866,False,If you have any documented proof I 'd take this to Fox News .
heldout_benign,29,0,540.9500975649437,0.12487512487512488,False,White Power 2508
heldout_benign,30,0,502.40433925084585,0.18281718281718282,False,The islamic disease is even more dangerous than the more obvious black or yellow disease .
heldout_benign,31,0,273.8808006129991,0.9070929070929071,False,"Especially I think it 's bad when they bring their children with them to the West , cause in many cases they grow up brainwashed with multicultural and degenerate propaganda like the locals ."
heldout_benign,32,0,288.5623898039073,0.8661338661338661,False,Well I wonder if its started messing with the daughter yet .
heldout_benign,33,0,716.5465133224088,0.023976023976023976,True,He far excelled Anatoly Karpov and Garry Kasparov .
heldout_benign,34,0,738.6182040071229,0.01998001998001998,True,"The name of the village was changed to Dramastein , during the Third Reich , today it is called Kamieniec in Poland ."
heldout_benign,35,0,315.221160978929,0.7742257742257742,False,Not that I would pick Finland though .
heldout_benign,36,0,599.116961468574,0.07192807192807193,False,Derren Brown - The Assassin Part 1 - YouTube Derren Brown - The Assassin Part 2 - YouTube Derren Brown - The Assassin Part 3 - YouTube Derren Brown - The Assassin Part 4 Final - YouTube Fun stuff .
heldout_benign,37,0,476.33116096583547,0.22677322677322678,False,"Find other gardeners , wild plant enthusiasts , and fellow believers in your area who you can band with ."
heldout_benign,38,0,442.6975332427496,0.3066933066933067,False,"The French and Russians should speak their own native languages , but French and Russian schoolchildren should learn German at school instead of English ."
heldout_benign,39,0,362.4335145167078,0.5774225774225774,False,I always laugh when I hear Republicans say or imply that the British government is/was anti-Republican .
heldout_benign,40,0,334.1298570766002,0.6883116883116883,False,You will need to hit the translate button on the above link .
heldout_benign,41,0,353.92312806837265,0.6123876123876124,False,Your right but i would say if nothing is done fast in 5 years Irish people are doomed .
heldout_benign,42,0,398.7324191690077,0.43156843156843155,False,I had actualy written th epost for last summer but had to cancel my trip ... so it is 2005 !!! ok every body cool ? * L * Shann 2508
heldout_benign,43,0,410.9486620845781,0.3866133866133866,False,Don't force me to eat with the hired help . [ Do n't force me to eat with the hired help - Page 4 - Cruise Critic Message Boards
heldout_benign,44,0,531.6813878712115,0.13986013986013987,False,Police believe that the couple was likely killed Thursday afternoon .
heldout_benign,45,0,510.39856655388684,0.17282717282717283,False,"Female negro is `` sorry '' , owner pressing charges anyway. -- baltimoresun.com"
heldout_benign,46,0,368.49262725677806,0.5574425574425574,False,if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88
heldout_benign,47,0,307.4474691241969,0.8061938061938062,False,thank you for the support Ukrainian brothers .
heldout_benign,48,0,347.23623543130327,0.6433566433566433,False,"Mate, have you been to Britain ?"
heldout_benign,49,0,800.4998769920196,0.012987012987012988,True,Two English majors who went on to be successful are James Corbett and Drew Karpyshyn .
heldout_benign,50,0,312.8789727580614,0.7832167832167832,False,It works both ways .
heldout_benign,51,0,414.3213480470603,0.3826173826173826,False,I know something that will really turn them on and that they will absolutely love and is very useful for shutting them up :
heldout_benign,52,0,279.5526120176394,0.8921078921078921,False,Also if your intrested check out our webpage for more info on our european american town we are building !
heldout_benign,53,0,495.0130024110857,0.1918081918081918,False,"Watch the Pass it On Honesty commercial where a kid returns a purse | Values.com White kid `` suspiciously '' returns black lady 's purse , white cops reward him with donuts"
heldout_benign,54,0,308.28140046438114,0.7992007992007992,False,"No, I meant how to get around buying up all the land in a PLE chosen town while refusing nonwhites to buy any property in such an area , it probably would n't matter if a nonwhite bought your house before you joined a PLE ."
