split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.18756896257400513,0.23309586301712287,False
heldout_benign,1,0,0.16977792978286743,0.45556805399325084,False
heldout_benign,2,0,0.20173150300979614,0.12110986126734158,False
heldout_benign,3,0,0.15733301639556885,0.6512935883014623,False
heldout_benign,4,0,0.17637455463409424,0.36795400574928133,False
heldout_benign,5,0,0.16789573431015015,0.4839395075615548,False
heldout_benign,6,0,0.17530786991119385,0.38145231846019245,False
heldout_benign,7,0,0.14784103631973267,0.7856517935258093,False
heldout_benign,8,0,0.1649380922317505,0.5286839145106862,False
heldout_benign,9,0,0.20202720165252686,0.1191101112360955,False
heldout_benign,10,0,0.1948595643043518,0.1679790026246719,False
heldout_benign,11,0,0.14846116304397583,0.7765279340082489,False
heldout_benign,12,0,0.1443653106689453,0.8278965129358831,False
heldout_benign,13,0,0.19416314363479614,0.17285339332583427,False
heldout_benign,14,0,0.203680157661438,0.11023622047244094,False
heldout_benign,15,0,0.16662418842315674,0.5016872890888638,False
heldout_benign,16,0,0.18568766117095947,0.254968128983877,False
heldout_benign,17,0,0.2085893750190735,0.08648918885139358,False
heldout_benign,18,0,0.12256759405136108,0.9702537182852143,False
heldout_benign,19,0,0.16801035404205322,0.48218972628421447,False
heldout_benign,20,0,0.24164527654647827,0.018997625296837895,True
heldout_benign,21,0,0.15408170223236084,0.6996625421822272,False
heldout_benign,22,0,0.25943416357040405,0.00974878140232471,True
heldout_benign,23,0,0.1986987590789795,0.13910761154855644,False
heldout_benign,24,0,0.1508820652961731,0.7449068866391702,False
heldout_benign,25,0,0.16434979438781738,0.5364329458817648,False
heldout_benign,26,0,0.24230265617370605,0.01849768778902637,True
heldout_benign,27,0,0.13183248043060303,0.9302587176602924,False
heldout_benign,28,0,0.20406889915466309,0.1084864391951006,False
heldout_benign,29,0,0.17014992237091064,0.45006874140732406,False
heldout_benign,30,0,0.1606307029724121,0.5969253843269592,False
heldout_benign,31,0,0.1798340082168579,0.3215848018997625,False
heldout_benign,32,0,0.1836555004119873,0.275965504311961,False
heldout_benign,33,0,0.11764514446258545,0.9818772653418323,False
heldout_benign,34,0,0.17311644554138184,0.41057367829021374,False
heldout_benign,35,0,0.1813598871231079,0.3020872390951131,False
heldout_benign,36,0,0.15585297346115112,0.672540932383452,False
heldout_benign,37,0,0.14390558004379272,0.8323959505061868,False
heldout_benign,38,0,0.16757208108901978,0.4885639295088114,False
heldout_benign,39,0,0.17663627862930298,0.3642044744406949,False
heldout_benign,40,0,0.1795637011528015,0.3257092863392076,False
heldout_benign,41,0,0.17336714267730713,0.4069491313585802,False
heldout_benign,42,0,0.20145857334136963,0.1223597050368704,False
heldout_benign,43,0,0.14606547355651855,0.8072740907386576,False
heldout_benign,44,0,0.1867368221282959,0.243469566304212,False
heldout_benign,45,0,0.11691939830780029,0.9841269841269841,False
heldout_benign,46,0,0.1633976697921753,0.5526809148856393,False
heldout_benign,47,0,0.1642545461654663,0.5378077740282464,False
heldout_benign,48,0,0.17377763986587524,0.40044994375703036,False
heldout_benign,49,0,0.1805611252784729,0.31208598925134357,False
heldout_benign,50,0,0.1448209285736084,0.8220222472190977,False
heldout_benign,51,0,0.14501023292541504,0.8196475440569929,False
heldout_benign,52,0,0.13988226652145386,0.8700162479690039,False
heldout_benign,53,0,0.16524195671081543,0.523559555055618,False
heldout_benign,54,0,0.17469948530197144,0.3889513810773653,False
heldout_benign,55,0,0.16720926761627197,0.4940632420947382,False
heldout_benign,56,0,0.14897280931472778,0.7692788401449818,False
heldout_benign,57,0,0.14430201053619385,0.8285214348206474,False
heldout_benign,58,0,0.13708782196044922,0.8920134983127109,False
heldout_benign,59,0,0.1649882197380066,0.5279340082489689,False
heldout_benign,60,0,0.1591256856918335,0.6219222597175353,False
heldout_benign,61,0,0.1352977156639099,0.907636545431821,False
heldout_benign,62,0,0.1317448616027832,0.9308836395450568,False
heldout_benign,63,0,0.12749916315078735,0.952880889888764,False
heldout_benign,64,0,0.18109095096588135,0.3060867391576053,False
heldout_benign,65,0,0.1244199275970459,0.9648793900762405,False
heldout_benign,66,0,0.15567415952682495,0.6760404949381328,False
heldout_benign,67,0,0.16247522830963135,0.5683039620047494,False
heldout_benign,68,0,0.20250606536865234,0.11673540807399076,False
heldout_benign,69,0,0.18184441328048706,0.296962879640045,False
heldout_benign,70,0,0.19381552934646606,0.17497812773403323,False
heldout_benign,71,0,0.1994781494140625,0.13398325209348833,False
heldout_benign,72,0,0.16021233797073364,0.6039245094363205,False
heldout_benign,73,0,0.159138023853302,0.6216722909636295,False
heldout_benign,74,0,0.1392170786857605,0.8760154980627421,False
heldout_benign,75,0,0.15633147954940796,0.665291838520185,False
heldout_benign,76,0,0.12505000829696655,0.9628796400449944,False
heldout_benign,77,0,0.15663230419158936,0.661042369703787,False
heldout_benign,78,0,0.16361624002456665,0.5488063992001,False
heldout_benign,79,0,0.1540181040763855,0.7002874640669916,False
heldout_benign,80,0,0.16795122623443604,0.48293963254593175,False
heldout_benign,81,0,0.19200503826141357,0.18985126859142606,False
heldout_benign,82,0,0.16831231117248535,0.4775653043369579,False
heldout_benign,83,0,0.12494343519210815,0.9631296087989001,False
heldout_benign,84,0,0.17538297176361084,0.3805774278215223,False
heldout_benign,85,0,0.20552098751068115,0.10073740782402199,False
heldout_benign,86,0,0.1420157551765442,0.8492688413948256,False
heldout_benign,87,0,0.17048752307891846,0.4456942882139733,False
heldout_benign,88,0,0.18458294868469238,0.26784151981002374,False
heldout_benign,89,0,0.2042548656463623,0.10773653293338332,False
heldout_benign,90,0,0.1566501259803772,0.6607924009498812,False
heldout_benign,91,0,0.19402164220809937,0.17410323709536307,False
heldout_benign,92,0,0.15247535705566406,0.7221597300337458,False
heldout_benign,93,0,0.16510522365570068,0.5263092113485814,False
