split,sample_id,label,score,p_value,suspicious,query
heldout_benign,0,0,358.9808970522795,0.5015906680805938,False,"Passage: Yellowjackets are sometimes mistakenly called ``bees'' (as in ``meat bees''), given that they are similar in size and sting, but yellowjackets are actually wasps. They may be confused with other wasps, such as hornets and paper wasps. Polistes dominula, a species of paper wasp, is very frequently misidentified as a yellowjacket. A typical yellowjacket worker is about 12 mm (0.5 in) long, with alternating bands on the abdomen; the queen is larger, about 19 mm (0.75 in) long (the different patterns on their abdomens help separate various species). Workers are sometimes confused with honey bees, especially when flying in and out of their nests. Yellowjackets, in contrast to honey bees, have yellow or white markings, are not covered with tan-brown dense hair on their bodies, do not carry pollen, and do not have the flattened hairy hind legs used to carry it.
Question: are yellow jackets and hornets the same thing"
heldout_benign,1,0,338.20731571464404,0.5885471898197243,False,"Passage: In gridiron football, the safety (American football) or safety touch (Canadian football) is a scoring play that results in two points (or, in rare cases, one point) being awarded to the scoring team. Safeties can be scored in a number of ways, such as when a ball carrier is tackled in his own end zone or when a foul is committed by the offense in their own end zone. After a safety is scored in American football, the ball is kicked off to the team that scored the safety from the 20-yard line; in Canadian football, the scoring team also has the options of taking control of the ball at their own 35-yard line or kicking off the ball, also at their own 35-yard line. The ability of the scoring team to receive the ball through a kickoff differs from the touchdown and field goal, which require the scoring team to kick the ball off to the scored upon team. Despite being of relatively low point value, safeties can have a significant impact on the result of games, and Brian Burke of Advanced NFL Stats estimated that safeties have a greater abstract value than field goals, despite being worth a point less, due to the field position and reclaimed possession gained off the safety kick.
Question: is it possible to get 1 point in football"
heldout_benign,2,0,544.5943803494224,0.12089077412513255,False,"Passage: Gerard Marenghi (January 24, 1920 -- May 24, 2018), known as Jerry Maren, was an American actor who played a Munchkin member of the Lollipop Guild in the 1939 MGM film, The Wizard of Oz. He became the last surviving Munchkin following the death of Ruth Duccini on January 16, 2014, and was also the last surviving cast member with a speaking or singing role.
Question: is anyone still alive from the cast of the wizard of oz"
heldout_benign,3,0,227.63761864120363,0.9628844114528102,False,"Passage: The United States Army Corps of Engineers (USACE), also sometimes shortened to CoE, is a U.S. federal agency under the Department of Defense and a major Army command made up of some 37,000 civilian and military personnel, making it one of the world's largest public engineering, design, and construction management agencies. Although generally associated with dams, canals and flood protection in the United States, USACE is involved in a wide range of public works throughout the world. The Corps of Engineers provides outdoor recreation opportunities to the public, and provides 24% of U.S. hydropower capacity.
Question: is army corps of engineers part of army"
heldout_benign,4,0,299.54566899905774,0.7582184517497349,False,"Passage: The white-tailed deer (Odocoileus virginianus), also known as the whitetail or Virginia deer, is a medium-sized deer native to the United States, Canada, Mexico, Central America, and South America as far south as Peru and Bolivia. It has also been introduced to New Zealand, Cuba, Jamaica, Hispaniola, Puerto Rico, the Bahamas, the Lesser Antilles, and some countries in Europe, such as Finland, the Czech Republic, Romania and Serbia. In the Americas, it is the most widely distributed wild ungulate.
Question: is the white tailed deer an invasive species"
heldout_benign,5,0,342.0890618082011,0.5673382820784729,False,"Passage: Children's Day is a day recognised to celebrate children. The day is celebrated on various calendar dates in different countries.
Question: is there such thing as children's day"
heldout_benign,6,0,313.96679968291227,0.6914103923647932,False,"Passage: Pamela Morgan Halpert (née Beesly) is a fictional character on the U.S. television sitcom The Office, played by Jenna Fischer. Her counterpart in the original UK series of The Office is Dawn Tinsley. Her character is initially the receptionist at the paper distribution company Dunder Mifflin, before becoming a saleswoman and eventually office administrator until her termination in the series finale. Her character is shy, growing assertive but amiable, and artistically inclined, and shares romantic interest with Jim Halpert, whom she begins dating in the fourth season and marries and starts a family with as the series continues.
Question: does pam and jim get together in the office"
heldout_benign,7,0,324.33811863828316,0.6511134676564156,False,"Passage: A referendum on the political status of Puerto Rico was held in Puerto Rico on June 11, 2017. The referendum had three options: becoming a state of the United States, independence/free association, or maintaining the current territorial status. Those who voted overwhelmingly chose statehood by 97%; turnout, however, was 23%, a historically low figure. This figure is attributed to a boycott led by the pro-status quo PPD party.
Question: did puerto rico vote to become a us state"
heldout_benign,8,0,525.7410650709477,0.13891834570519618,False,"Passage: ``The NBA officially recognizes four quadruple-doubles''; ``The NBA does not recognize this as a quadruple-double in his biography''. Please clarify this. --Preceding unsigned comment added by 71.207.219.120 (talk) 07:00, 19 December 2008 (UTC)
Question: has any nba player ever had a quadruple double"
heldout_benign,9,0,351.5798721176618,0.528101802757158,False,"Passage: A state of emergency in India refers to a period of governance under an altered constitutional setup that can be proclaimed by the President of India, when he/she perceives grave threats to the nation from internal and external sources or from financial situations of crisis. Under the advice of the cabinet of ministers and using the powers vested in him/her largely by Part XVIII of the Constitution of India, the President can overrule many provisions of the constitution, which guarantee fundamental rights to the citizens of India and acts governing devolution of powers to the states which form the federation. In the history of independent India, there were three periods during which a state of emergency was need to have existed.
Question: the president of india can proclaim national emergency"
