split,batch_id,label,size,attacker_ratio,attacker_count,score,p_value,suspicious
heldout_benign,0,0,1500,0.0,0,0.1671804523865382,0.5214785214785215,False
heldout_benign,1,0,1500,0.0,0,0.1667957252661387,0.9110889110889111,False
heldout_benign,2,0,1500,0.0,0,0.16799686801433564,0.1018981018981019,False
heldout_benign,3,0,1500,0.0,0,0.1673835860490799,0.37162837162837165,False
heldout_benign,4,0,1500,0.0,0,0.16684660748640695,0.8631368631368631,False
heldout_benign,5,0,1500,0.0,0,0.16738190098603567,0.37162837162837165,False
heldout_benign,6,0,1500,0.0,0,0.16732166914145152,0.4115884115884116,False
heldout_benign,7,0,1500,0.0,0,0.16768699236710866,0.2097902097902098,False
heldout_benign,8,0,1500,0.0,0,0.16668783291180927,0.995004995004995,False
heldout_benign,9,0,1500,0.0,0,0.16730629587173462,0.42357642357642356,False
heldout_benign,10,0,1500,0.0,0,0.16702028858661652,0.6373626373626373,False
heldout_benign,11,0,1500,0.0,0,0.16761716437339783,0.23376623376623376,False
heldout_benign,12,0,1500,0.0,0,0.16707226753234863,0.5914085914085914,False
heldout_benign,13,0,1500,0.0,0,0.1672123965024948,0.5014985014985015,False
heldout_benign,14,0,1500,0.0,0,0.1670905641714732,0.5774225774225774,False
heldout_benign,15,0,1500,0.0,0,0.1670890639623006,0.5774225774225774,False
heldout_benign,16,0,1500,0.0,0,0.16670851576328277,0.991008991008991,False
heldout_benign,17,0,1500,0.0,0,0.16738528088728588,0.37162837162837165,False
heldout_benign,18,0,1500,0.0,0,0.1673118232091268,0.4155844155844156,False
heldout_benign,19,0,1500,0.0,0,0.1669539346297582,0.7092907092907093,False
heldout_benign,20,0,1500,0.0,0,0.16707208772500357,0.5914085914085914,False
heldout_benign,21,0,1500,0.0,0,0.1665938212076823,0.8931068931068931,False
heldout_benign,22,0,1500,0.0,0,0.1675477497180303,0.2837162837162837,False
heldout_benign,23,0,1500,0.0,0,0.16713227903842925,0.5534465534465535,False
heldout_benign,24,0,1500,0.0,0,0.16789165461063385,0.13786213786213786,False
heldout_benign,25,0,1500,0.0,0,0.1671724946498871,0.5234765234765235,False
