split,query_id,label,score,p_value,suspicious
heldout_benign,0,0,0.23383677005767822,0.6826341324200913,False
heldout_benign,1,0,0.24591732025146484,0.4620291095890411,False
heldout_benign,2,0,0.20870620012283325,0.9400114155251141,False
heldout_benign,3,0,0.2358173131942749,0.647945205479452,False
heldout_benign,4,0,0.28275883197784424,0.03553082191780822,True
heldout_benign,5,0,0.2354472279548645,0.6543949771689498,False
heldout_benign,6,0,0.2311684489250183,0.7209617579908676,False
heldout_benign,7,0,0.23191910982131958,0.710773401826484,False
heldout_benign,8,0,0.2697010636329651,0.1156535388127854,False
heldout_benign,9,0,0.21437013149261475,0.9069634703196348,False
heldout_benign,10,0,0.24907487630844116,0.4028396118721461,False
heldout_benign,11,0,0.20885461568832397,0.9394406392694064,False
heldout_benign,12,0,0.25766533613204956,0.2601027397260274,False
heldout_benign,13,0,0.2291141152381897,0.7538955479452055,False
heldout_benign,14,0,0.2824307084083557,0.03690068493150685,True
heldout_benign,15,0,0.22661888599395752,0.7877568493150685,False
heldout_benign,16,0,0.2368992567062378,0.6304366438356165,False
heldout_benign,17,0,0.25004082918167114,0.3868293378995434,False
heldout_benign,18,0,0.23373854160308838,0.6842180365296804,False
heldout_benign,19,0,0.23480671644210815,0.665953196347032,False
heldout_benign,20,0,0.23635661602020264,0.6384132420091324,False
heldout_benign,21,0,0.20784598588943481,0.9432505707762557,False
heldout_benign,22,0,0.22896146774291992,0.756107305936073,False
heldout_benign,23,0,0.24975699186325073,0.39220890410958903,False
heldout_benign,24,0,0.27247971296310425,0.09460616438356165,False
heldout_benign,25,0,0.27087152004241943,0.10632134703196347,False
heldout_benign,26,0,0.216916024684906,0.8885131278538813,False
heldout_benign,27,0,0.2479531168937683,0.4230308219178082,False
heldout_benign,28,0,0.22569525241851807,0.7985873287671232,False
heldout_benign,29,0,0.2273668646812439,0.7789098173515981,False
heldout_benign,30,0,0.25104278326034546,0.37061929223744294,False
heldout_benign,31,0,0.2505086064338684,0.37969463470319637,False
heldout_benign,32,0,0.2134002447128296,0.9135987442922374,False
heldout_benign,33,0,0.249508798122406,0.3956478310502283,False
heldout_benign,34,0,0.23970705270767212,0.5767408675799087,False
heldout_benign,35,0,0.23754137754440308,0.6190496575342466,False
heldout_benign,36,0,0.22060728073120117,0.8553652968036529,False
heldout_benign,37,0,0.2459810972213745,0.460587899543379,False
heldout_benign,38,0,0.2675507664680481,0.13658675799086759,False
heldout_benign,39,0,0.23653507232666016,0.6362442922374429,False
heldout_benign,40,0,0.2596089839935303,0.22943778538812784,False
heldout_benign,41,0,0.27272188663482666,0.09270833333333334,False
heldout_benign,42,0,0.21744370460510254,0.8841038812785388,False
heldout_benign,43,0,0.2490391731262207,0.4036672374429224,False
heldout_benign,44,0,0.2419847846031189,0.5339754566210045,False
heldout_benign,45,0,0.22926080226898193,0.7509560502283105,False
heldout_benign,46,0,0.2547668218612671,0.30663527397260276,False
heldout_benign,47,0,0.2323979139328003,0.7035102739726027,False
heldout_benign,48,0,0.28522324562072754,0.02682648401826484,True
heldout_benign,49,0,0.2737693190574646,0.08587328767123288,False
heldout_benign,50,0,0.26409220695495605,0.17268835616438355,False
heldout_benign,51,0,0.24352788925170898,0.5060359589041096,False
heldout_benign,52,0,0.24651098251342773,0.45059931506849316,False
heldout_benign,53,0,0.2093956470489502,0.9363869863013699,False
heldout_benign,54,0,0.2682466506958008,0.1297802511415525,False
heldout_benign,55,0,0.26375675201416016,0.17608447488584475,False
heldout_benign,56,0,0.26504212617874146,0.1622716894977169,False
heldout_benign,57,0,0.24603372812271118,0.45966038812785387,False
heldout_benign,58,0,0.24454963207244873,0.4874714611872146,False
heldout_benign,59,0,0.25944650173187256,0.23209189497716895,False
heldout_benign,60,0,0.27113866806030273,0.10406678082191781,False
heldout_benign,61,0,0.25689154863357544,0.27265981735159817,False
heldout_benign,62,0,0.24027019739151,0.5652682648401827,False
heldout_benign,63,0,0.28308355808258057,0.03447488584474886,True
heldout_benign,64,0,0.20745617151260376,0.9448059360730594,False
heldout_benign,65,0,0.2298315167427063,0.742394406392694,False
heldout_benign,66,0,0.2296174168586731,0.7455194063926941,False
heldout_benign,67,0,0.27951300144195557,0.04868721461187214,True
heldout_benign,68,0,0.23883938789367676,0.5938641552511416,False
heldout_benign,69,0,0.24421942234039307,0.49339326484018264,False
heldout_benign,70,0,0.22634953260421753,0.7906392694063927,False
heldout_benign,71,0,0.24434906244277954,0.49089611872146116,False
heldout_benign,72,0,0.2360985279083252,0.6429366438356164,False
heldout_benign,73,0,0.23941129446029663,0.5827340182648402,False
heldout_benign,74,0,0.2578587532043457,0.2567066210045662,False
heldout_benign,75,0,0.24798351526260376,0.42240296803652966,False
heldout_benign,76,0,0.21993452310562134,0.8616438356164383,False
heldout_benign,77,0,0.2585965394973755,0.24452054794520547,False
heldout_benign,78,0,0.27606695890426636,0.06845034246575342,False
heldout_benign,79,0,0.231789231300354,0.7121004566210045,False
heldout_benign,80,0,0.24306190013885498,0.5152682648401826,False
heldout_benign,81,0,0.23354053497314453,0.6878424657534247,False
heldout_benign,82,0,0.23411834239959717,0.6779965753424657,False
heldout_benign,83,0,0.2717669606208801,0.09930079908675798,False
heldout_benign,84,0,0.24678415060043335,0.4455622146118721,False
heldout_benign,85,0,0.2498941421508789,0.38951198630136985,False
heldout_benign,86,0,0.2355702519416809,0.6521118721461188,False
heldout_benign,87,0,0.24813467264175415,0.41936358447488586,False
heldout_benign,88,0,0.24134647846221924,0.544634703196347,False
heldout_benign,89,0,0.2511460781097412,0.3690068493150685,False
heldout_benign,90,0,0.25381094217300415,0.323273401826484,False
heldout_benign,91,0,0.267580509185791,0.13645833333333332,False
heldout_benign,92,0,0.25680309534072876,0.27392979452054794,False
heldout_benign,93,0,0.239707350730896,0.5767408675799087,False
heldout_benign,94,0,0.24992388486862183,0.38881278538812786,False
heldout_benign,95,0,0.21913236379623413,0.8689640410958904,False
heldout_benign,96,0,0.2554764747619629,0.2952340182648402,False
heldout_benign,97,0,0.21532100439071655,0.8997859589041096,False
heldout_benign,98,0,0.2644047141075134,0.16960616438356163,False
heldout_benign,99,0,0.27703338861465454,0.06372716894977169,False
heldout_benign,100,0,0.2400161623954773,0.570105593607306,False
heldout_benign,101,0,0.3055749535560608,0.0021261415525114153,True
heldout_benign,102,0,0.27208513021469116,0.09750285388127854,False
heldout_benign,103,0,0.279094398021698,0.05112728310502283,False
heldout_benign,104,0,0.23250317573547363,0.7020833333333333,False
heldout_benign,105,0,0.20656192302703857,0.948458904109589,False
heldout_benign,106,0,0.2583566904067993,0.24844463470319636,False
heldout_benign,107,0,0.22544527053833008,0.8019549086757991,False
heldout_benign,108,0,0.255312442779541,0.2970890410958904,False
heldout_benign,109,0,0.2444186806678772,0.4896689497716895,False
heldout_benign,110,0,0.2837088108062744,0.03179223744292237,True
heldout_benign,111,0,0.27537232637405396,0.07361586757990868,False
heldout_benign,112,0,0.23383694887161255,0.6826341324200913,False
heldout_benign,113,0,0.25222522020339966,0.34985730593607306,False
heldout_benign,114,0,0.23808038234710693,0.6088184931506849,False
heldout_benign,115,0,0.241585373878479,0.5404394977168949,False
heldout_benign,116,0,0.2544165849685669,0.31318493150684934,False
heldout_benign,117,0,0.22472089529037476,0.8107163242009132,False
heldout_benign,118,0,0.23320776224136353,0.6929366438356165,False
heldout_benign,119,0,0.24447864294052124,0.48882705479452054,False
heldout_benign,120,0,0.2527972459793091,0.3401969178082192,False
heldout_benign,121,0,0.25859910249710083,0.24442066210045663,False
heldout_benign,122,0,0.24447864294052124,0.48882705479452054,False
heldout_benign,123,0,0.26123446226119995,0.2081478310502283,False
heldout_benign,124,0,0.23541700839996338,0.654851598173516,False
heldout_benign,125,0,0.2582654356956482,0.25002853881278536,False
heldout_benign,126,0,0.2356995940208435,0.6500142694063927,False
heldout_benign,127,0,0.22503352165222168,0.8070205479452055,False
heldout_benign,128,0,0.24544525146484375,0.4712471461187215,False
heldout_benign,129,0,0.2157256007194519,0.8970890410958904,False
heldout_benign,130,0,0.2519072890281677,0.35565068493150687,False
heldout_benign,131,0,0.239953875541687,0.5717180365296803,False
heldout_benign,132,0,0.21165651082992554,0.9239155251141552,False
heldout_benign,133,0,0.2577615976333618,0.2583618721461187,False
heldout_benign,134,0,0.27679479122161865,0.0646689497716895,False
heldout_benign,135,0,0.2543962001800537,0.31367009132420093,False
heldout_benign,136,0,0.2296823263168335,0.7442494292237443,False
heldout_benign,137,0,0.2699052691459656,0.11385559360730593,False
heldout_benign,138,0,0.2453402876853943,0.47321632420091325,False
