split,sample_id,label,score,p_value,suspicious,query
heldout_benign,0,0,447.03580978954926,0.25874125874125875,False,"Poor Robert Englund makes another flop and to the expense of Tobe Hooper who usually makes pretty good horror movies but he failed pretty bad at this one. Englund plays the well known Marque De Sade who in the 17th century was enprisoned for his obsession of pain and the pleasure of bringing pain upon himself as well as watching others also be in pain. The story is so confusing with the flip flop from one century to another and I became confused as to what was going on and what was the purpose of this movie. All I saw was a young lady that became entrapped by a strange lesbian who desides to keep her to herself and the young lady became fascinated by this Arabian with alot of money and finds out that he's out to have her killed and then Englund steps in from one century to another claiming to be a descendent of the de Sade and tries to kill her because she reminded him of the Madam Momoselle(spelled that wrong) or whoever it was in the picture above De Sades wall. The movie was terrible, I am surprised at Hooper for hireing Englund in this film and the special effects were so fake and laughable, especially the part about the eyes. Englund tries to make a comeback from his once hit move ""Nightmare on Elm St."" by using these pull in and out needles to put out peoples eyes. Terrible, absolutely terrible."
heldout_benign,1,0,553.631960508288,0.07192807192807193,False,"You don't review James Bond movies, you evaluate them, rate them according to how well they meet expectations. There are certain things one has come to expect, even demand of a Bond film and each individual effort either delivers or it doesn't. So, here are ten elements that make a Bond film a Bond film. And even though NEVER SAY NEVER AGAIN is not technically part of the official Bond filmography, the mere presence of Sean Connery returning as 007 makes it something more than merely an honorary member of the series. Anyway, here's how it rates on a scale of 1 to 10: <br /><br />Title: NEVER SAY NEVER AGAIN: The clever title has no apparent link to the actual storyline, but is instead an in-joke reference to Sean Connery's vow to never play OO7 again after having been lured back once before for DIAMONDS ARE FOREVER. Whatever the case, it is a catchy title. 8 points.<br /><br />Pre-Credit Teaser: Perhaps trying to avoid any obvious parallels to the official EON series of Bond films, there is no Teaser; the opening scenes are just shown behind the credits. And even that is disappointing: yet another ""oh-no, Bond has been killed"" fakeout. 4 points.<br /><br />Opening Credits: Other than a screen full of tiny 007's, they didn't even bother trying to jazz up the credits with graphics or split screens or interesting camera angles. 1 points.<br /><br />Theme Song: As written by Michel LeGrand and sung by Lani Hall ""Never Say Never Again"" would make for a perfectly pleasant part of a particularly long elevator ride. As a Bond theme, it's merely okay. 6 points.<br /><br />""Bond, James Bond"": Appropriately, since this film sees Connery being lured back into service as Bond after a decade's hiatus, the story begins with 007 facing the question as to whether Bond/Connery is still up to the job. Happily, Connery more than proves himself ready for Bondage again. Though he is a bit grayer, sporting a bit more girth and wearing a slightly more obvious toupee, he seems to have no trouble slipping back into action. All in all, it is one of Connery's best, and most relaxed, turns as the character. 9 points.<br /><br />Bond Babes: Even in the best of the Bond films, the female characters aren't given much dimension; they exist largely as necessary props for Bond's use. Future Oscar-winner Kim Basinger is granted a great deal of leeway in creating her character of Domino Petachi and the film benefits from this. She does a nice job -- and she's not bad to look at either. 8 points.<br /><br />Bond Villain: The reports of his death being obviously exaggerated, Blofeld is back -- at least, for the moment -- showing he has more lives than his prized pussycat. One-time Jesus portrayer-turned-stereotypical villain, Max von Sydow isn't given a lot to do in the role, but is a silky presence nonetheless. But he is overshadowed by a wonderful performance by Klaus Maria Brandauer as Maximilian Largo. After a string of banal Bond villains, it is so refreshing for Brandauer to gave a performance that is both subtle, yet colorfully evil. Funny without being campy, ruthless without seeming cartoonish; his Largo ranks right up there with Auric Goldfinger as one of Bond's best villains. 10 points.<br /><br />Bond Baddies: Fatima Blush! What can I say? As played with all the bold style of a particularly flamboyant drag queen, Barbara Carrera breezes through the film, displaying a mix of self-amused evil and more than a tad of pure psychotic insanity. Bond has crossed paths with a variety of femmes fatales, most of whom have been so easily disposed of that they existed more as amusing eye candy than as characters. But few dared to exhibit such a flare for the dramatic or such fierce determination. Even her untimely demise is spectacular, even by Bondian standards. 10 points.<br /><br />Sinister Plot: As a remake of sorts of THUNDERBALL, the film does seem a bit been-there-done-that: nuclear missiles are stolen and major real estate will go kaboom if all the countries of the world don't pay a multi-kazillion dollar ransom. But at least producer Kevin McClory was lucky enough to find himself forced to remake one of the weakest Bond adventures. By comparisons, this effort blows THUNDERBALL out of the water. And despite the absence of many Bondian trademarks, the film succeeds on its own. 9 points.<br /><br />Production values: The film starts out with an uneasy style, like a TV movie trying to be more than it can. But as the story progress, the film gains momentum and a sense of purpose, making it a superior adventure. 8 points. <br /><br />Bonus Points: There are several odd changes that sets this Bond film apart from the official series. Miss Moneypenny is hardly acknowledged; as played by Edward Fox, ""M"" is a cranky old grouch with no respect for the ""Double Os,"" a foreshadowing of how Judi Dench would later play the part; and ""Q"" suddenly has a cockney accent and is all buddy-buddy with Bond. And there is a curious sense of nostalgia throughout the film, such as replacing Bond's Astin-Martin with a vintage Packard and a tango dance number that is cleverly inserted into the story. And a big rescue near the end is on horseback, an homage to THE RAIDERS OF THE LOST ARK, which was itself a tribute to the Bond films. 5 points.<br /><br />Summary: NEVER SAY NEVER AGAIN is a mixed bag. In the really important areas, it more than holds it own thanks to hero Connery, villain Brandauer, assassin Carrera and damsel-in-distress Basinger. But the devil is in the details; as seemingly unimportant as the opening credits, theme song and such seem, the film is lacking because of their absence. It all comes off as a faux Bond film; a very good substitute, but a substitute nonetheless.<br /><br />Bond-o-meter Rating: 78 points out of 100."
heldout_benign,2,0,503.98563118795795,0.12987012987012986,False,"""One shot, one kill, no exceptions."" A must see if you are into marines or snipers. two big thumbs up! Great overall storyline, great camera work, good drama, action, details, and more. Pretty close to the real thing. But this isn't a film to breakdown and pick out the editing faults. this is to sit back and have a good 99 mins. The plot has some depth but this movie isn't really about making you think. its about enjoying the sniper lifestyle and action. sniper 2 and 3 are pretty good follow ups but the first is still the best overall movie. Tom Berenger does a great job playing his character and showing the hidden side of the sniper life. the plain of dealing with all of the death. Must see for sniper fans."
heldout_benign,3,0,431.18990764122896,0.2957042957042957,False,"The Melancholy of Haruhi Suzumiya is an anime that left quite the impression on me. Partially for the characters, many of whom fall into anime fantasy/sci-fi stereotypes, but placing these stereotypes in the rather mundane setting of high school is a twist that I appreciated. Then there's the somewhat insane titular character who is something else: a headstrong, almost amoral, girl with ridiculous amounts of talent and a secret that she's not aware of.<br /><br />The set-up for the series is a bit of a mind-trip. Essentially Suzumiya, unbeknown to herself, is a sort of super-powerful being, capable of god-like feats of creation and destruction, as she can destroy and rebuild reality to her whim. Our narrator and primary character is Kyon, a high schooler whose sympathy/curiosity for Haruhi appears to cause her to drag him, against his will, into a club she's starting to spice up her life, because she's bored with the normal life. Searching for adventure, she claims three more unusual members, each with secrets and they all end up being dragged into her crazy schemes.<br /><br />There is a bit of crazy, but enjoyable, philosophic consideration early on as we debate whether the world is merely Haruhi's creation as she gets bored of the old one and whether our characters exist to serve her or serve her to continue to exist or whether they could exist without her. It's a bit of a conundrum, but an enjoyable one all the same. While sci-fi/fantasy scenarios do occasionally occur in the series, I think the joy of the series lies in how normal things are, while there remains this tension in knowing that if things are too boring, Haruhi might destroy the world in hopes of making it more interesting.<br /><br />The art is clean and in line with what I've come to expect from the anime that typically gets imported to the US; I like the character designs and while there isn't a whole lot of action in the series, I think it sits better that way. The series is narrated from the mind of Kyon and he doesn't play an omniscient narrator but only comments on what he knows and what he feels. He's has a lot going on in his head, but he doesn't actually speak a whole lot so it's good that we get to hear it.<br /><br />The voice acting in the English dub is acceptable enough, but I prefer the Japanese acting over it. There are some stranger aspects to the series, some of which both parodies and traffics in fanboy-ism, which I found amusing. For the first season, I have to admit that there's a lack of closure, as the series doesn't really have an larger story arc, but seems to take things one at a time, so it's an easy series to pick up and put down, although I think that because of its rather entertaining qualities, it's still quite hard to put down. It's also based on a series of light novels and the author was directly involved in the writing of the series.<br /><br />Even though it's based on the novels, I still wish that the over series had stronger story arcs, but I love how naturally we get to watch these characters develop and how well the series can play out the quiet moments as well as the crazier ones. Seeing Haruhi grow herself was quite a treat as well as watching the relationships develop between the SOS Brigade (Haruhi's club).<br /><br />It's not for everyone, due to its mind-twisting premise and ""extra-ordinary beings in a mundane world"" setting. It probably won't sate fanboys who are into action/sci-fi/fantasy and might be a little too off-kilter for the more relationship-oriented drama lovers, but for those willing to try out something a little different, or that like strangely quirky series like this, I think The Melancholy of Haruhi Suzumiya is a rather refreshingly unique and enjoyable series. More please. 9/10."
heldout_benign,4,0,373.3984707128044,0.5434565434565435,False,"Here is a movie that almost gets it all right, with good performances from everyone, and three strong leading performances from Hanks, Seymour Hoffman, and a fine turn up from Julia Roberts that had me spell bound from the first few seconds, these are performances that lift the production to the stars, and keep it there for the duration. <br /><br />Apart from one or two very minor factual problems with the script, the only thing that lets this movie down, is the technical direction, there are far too many bad cuts (fudged continuity)and a number of camera ""cheats"" that simply do not work. This is surprising for a movie of this stature, and is a little annoying to watch, but it does not destroy an otherwise beautifully crafted film."
heldout_benign,5,0,459.31057407930354,0.22477522477522477,False,"This is one of those movies where I just want to move my feet and dance around the house. It's a very positive and happy type of music. The movie has some sad parts but mostly the music is what makes me happy. Gary Busey did a great job as Buddy Holly. Buddy Holly kept on going even tho his pastor, his parents and the Nashville record producer told him no. Buddy Holly didn't give up on what he liked. I didn't know much about Buddy Holly until I watched this movie. I've been to the Surf Ballroom where he last played but didn't give much attention to it until I watched this movie. It's an incredible movie with lots of fun so get on your feet and see this movie."
heldout_benign,6,0,288.0922584434189,0.9200799200799201,False,"WARNING **SPOILERS**<br /><br />Lord knows I have seen some bad movies in my time and this one makes me just as angry. This is an insult to people who ARE LOOKING for a bad movie. The ""story"" involves a stewardess who discovers her boyfriend (badly acted by otherwise great Robert Wagner) is a murder, thief, and just an overall puke face. After the Concorde takes off, he sends guided missiles to destroy the Concorde. So while the Concorde is traveling at the speed of light, our ""hero"" (played with utter stupidity, George Kennedy) opens the window in the cockpit then, sticks his hand OUT THE WINDOW to fire at the missile! I'm no rocket scientist, but it seems his hand would at least get a wind burn. Then towards the final ""climax"" when the Concorde is headed for certain disaster and everyone will die, a passenger turns to his fiance and proposes marriage. A Priest just happens to be sitting in the next row and proceeds to marry them as the planes is crashing! (I'm not making this up) Wow, the guy who wrote the script must have been sniffing glue for a week."
heldout_benign,7,0,461.2186588383705,0.22077922077922077,False,"When you think 'Oliver Stone' the movies that come to mind would be his biggest and most controversial ones like Platoon, JFK, Born On The Fourth Of July, or Natural Born Killers. Talk Radio usually doesn't. It's a pretty small movie, actually. More than half the movie takes place with Barry Champlain at his radio station talking into his mike. But believe me, this is one of Oliver Stone's greatest movies and should NOT be missed.<br /><br />Above all things it's a character study. Barry Champlain is a rude, self-destructive, risk-taking talk radio show host who says one too many things and starts to get in trouble with his boss, his lover(s), his fans, and even some Nazis. He doesn't like his audience and callers and a lot of them don't like him (eithor that or do like him, but have no idea why). But, at the end he says on his show: ""I guess we're stuck with each other.""<br /><br />See Talk Radio, even if you don't like Oliver Stone movies. You might be surprised. I sure was.<br /><br />My Rating: 10/10"
heldout_benign,8,0,333.05139744145737,0.7502497502497503,False,"OK, so I don't watch too many horror movies - and the reason is films like 'Dark Remains'. I caught this on (a surprisingly feature-filled) DVD and it scared me silly. In fact the only extra I think the DVD was missing was a pair of new pants.<br /><br />However, the next day I was telling someone about it when I realised I'd only really seen about 10% of it. The rest of the time I'd been watching the pizza on my coffee table - nervous that my girlfriend would catch me if I actually covered my eyes. The few times I DID brave watching the screen I jumped so hard that I decided not to look up again.<br /><br />The film-making is solid and the characters' situation was really compelling. The simplicity of the film is what really captured my jump-button - it's merely a woodland, a cabin and a disused jail - and a LOT of darkness. Most surprising to me was the fact that while this was clearly not a multi-million dollar production, the make-up effects really looked like it was! Also, it's obvious this is a film made by someone with a great love of film-making. The sound design and the music really made use of my surround system like many Hollywood movies have never done. I noticed on-line that this film won the LA Shriekfest - a really major achievement, and I guess that the festival had seen the filmmakers' clear talent - and probably a great deal more of this movie than I managed to.<br /><br />Turn up the sound, turn off the lights, and, if you want to keep your girlfriend - order a pizza."
heldout_benign,9,0,468.9442585828703,0.1928071928071928,False,"I remember when I was five and my parents thought it was a regular cartoon movie....except when the bras and bullets started flying. I have to agree this movie will make anyone and everyone upset because it is set to discriminate everyone and anyone....but the truth is it is funny as hell as it is deep. I recommend this to anyone who likes cult classics. Also try Fritz the cat and the NINE Lives of Fritz the Cat. If I'm correct Ralph Bashki did that movie too.It involves a cat that goes through hard times with family, streets,jobs , etc. When I was old enough I rented all of these movies out. Because Coonskin was an offensive title during that era it was also labeled as Street Fighter. Ralph Bashki also made Cool World starring a very young Brad Pitt. Heavy traffic was another cartoon that dealt with the street life of a young man."
